fips,county,state,lon,lat,rMapState,rMapCounty
13137,Habersham County,GA,-83.5345868,34.62557486,georgia,habersham
13139,Hall County,GA,-83.82934302,34.30856016,georgia,hall
13141,Hancock County,GA,-83.00901919,33.26633654,georgia,hancock
13143,Haralson County,GA,-85.21987492,33.79079352,georgia,haralson
13145,Harris County,GA,-84.91566364,32.73094236,georgia,harris
13147,Hart County,GA,-82.96578408,34.35076687,georgia,hart
13149,Heard County,GA,-85.13668699,33.28875573,georgia,heard
13151,Henry County,GA,-84.15986114,33.44908397,georgia,henry
13153,Houston County,GA,-83.69290204,32.4593691,georgia,houston
13155,Irwin County,GA,-83.30894978,31.60053169,georgia,irwin
13157,Jackson County,GA,-83.56380129,34.12887923,georgia,jackson
13159,Jasper County,GA,-83.6946353,33.31410355,georgia,jasper
13161,Jeff Davis County,GA,-82.65313605,31.79541198,georgia,jeff davis
13163,Jefferson County,GA,-82.42711369,33.06035512,georgia,jefferson
13165,Jenkins County,GA,-81.97263749,32.79661701,georgia,jenkins
13167,Johnson County,GA,-82.68333704,32.7094859,georgia,johnson
13169,Jones County,GA,-83.56715056,33.03037169,georgia,jones
13171,Lamar County,GA,-84.16227182,33.06789843,georgia,lamar
13173,Lanier County,GA,-83.06178127,31.01854846,georgia,lanier
13175,Laurens County,GA,-82.9435242,32.46312462,georgia,laurens
13177,Lee County,GA,-84.17383083,31.77255912,georgia,lee
13179,Liberty County,GA,-81.49586999,31.82973438,georgia,liberty
13181,Lincoln County,GA,-82.45655314,33.78869032,georgia,lincoln
13183,Long County,GA,-81.76016945,31.76442053,georgia,long
13185,Lowndes County,GA,-83.27877529,30.82811119,georgia,lowndes
13187,Lumpkin County,GA,-84.01130878,34.56516365,georgia,lumpkin
13189,McDuffie County,GA,-82.49300376,33.48335735,georgia,mcduffie
13191,McIntosh County,GA,-81.42506498,31.51612622,georgia,mcintosh
13193,Macon County,GA,-84.05753846,32.34581832,georgia,macon
13195,Madison County,GA,-83.20885942,34.12922852,georgia,madison
13197,Marion County,GA,-84.53390697,32.34563072,georgia,marion
13199,Meriwether County,GA,-84.69977586,33.03533271,georgia,meriwether
13201,Miller County,GA,-84.74243276,31.15388077,georgia,miller
13205,Mitchell County,GA,-84.21320281,31.21218877,georgia,mitchell
13207,Monroe County,GA,-83.9338456,33.01550333,georgia,monroe
13209,Montgomery County,GA,-82.54079025,32.17190838,georgia,montgomery
13211,Morgan County,GA,-83.49739284,33.5872216,georgia,morgan
13213,Murray County,GA,-84.76318961,34.78018099,georgia,murray
13215,Muscogee County,GA,-84.87715196,32.50369757,georgia,muscogee
13217,Newton County,GA,-83.85645651,33.55565689,georgia,newton
13219,Oconee County,GA,-83.44436368,33.83016176,georgia,oconee
13221,Oglethorpe County,GA,-83.09172869,33.87728705,georgia,oglethorpe
13223,Paulding County,GA,-84.87767568,33.91093384,georgia,paulding
13225,Peach County,GA,-83.83366018,32.57429119,georgia,peach
13227,Pickens County,GA,-84.47880513,34.45689309,georgia,pickens
13229,Pierce County,GA,-82.23795196,31.35385345,georgia,pierce
13231,Pike County,GA,-84.40519406,33.07988914,georgia,pike
13233,Polk County,GA,-85.19545576,33.99676526,georgia,polk
13235,Pulaski County,GA,-83.51736207,32.22799713,georgia,pulaski
13237,Putnam County,GA,-83.3775443,33.32153937,georgia,putnam
13239,Quitman County,GA,-85.02807542,31.85470555,georgia,quitman
13241,Rabun County,GA,-83.41437967,34.8788537,georgia,rabun
13243,Randolph County,GA,-84.76042379,31.75271078,georgia,randolph
13245,Richmond County,GA,-82.08329035,33.36000634,georgia,richmond
13247,Rockdale County,GA,-84.03489694,33.64973022,georgia,rockdale
13249,Schley County,GA,-84.33914099,32.25462234,georgia,schley
13251,Screven County,GA,-81.61714873,32.75691243,georgia,screven
13253,Seminole County,GA,-84.88019395,30.93365621,georgia,seminole
13255,Spalding County,GA,-84.29645645,33.25386686,georgia,spalding
13257,Stephens County,GA,-83.29412301,34.55440171,georgia,stephens
13259,Stewart County,GA,-84.85070323,32.0705958,georgia,stewart
13261,Sumter County,GA,-84.2260813,32.0393234,georgia,sumter
13263,Talbot County,GA,-84.54123699,32.6975298,georgia,talbot
13265,Taliaferro County,GA,-82.88668078,33.56288637,georgia,taliaferro
13267,Tattnall County,GA,-82.07056408,32.04550772,georgia,tattnall
13269,Taylor County,GA,-84.24869329,32.55117613,georgia,taylor
13271,Telfair County,GA,-82.96384371,31.92141485,georgia,telfair
13273,Terrell County,GA,-84.45169459,31.76990565,georgia,terrell
13275,Thomas County,GA,-83.93641398,30.85879382,georgia,thomas
13277,Tift County,GA,-83.54997143,31.45155778,georgia,tift
13279,Toombs County,GA,-82.34768014,32.10450702,georgia,toombs
13281,Towns County,GA,-83.74988104,34.90761011,georgia,towns
13283,Treutlen County,GA,-82.57163114,32.39760417,georgia,treutlen
13285,Troup County,GA,-85.03450283,33.02413129,georgia,troup
13287,Turner County,GA,-83.65650183,31.71588318,georgia,turner
13289,Twiggs County,GA,-83.45203197,32.67327744,georgia,twiggs
13291,Union County,GA,-84.0030221,34.82879002,georgia,union
13293,Upson County,GA,-84.30831782,32.87759299,georgia,upson
13295,Walker County,GA,-85.29841149,34.72315853,georgia,walker
13297,Walton County,GA,-83.73888319,33.7748198,georgia,walton
13299,Ware County,GA,-82.45738934,31.03026156,georgia,ware
13301,Warren County,GA,-82.68845957,33.40740375,georgia,warren
13303,Washington County,GA,-82.81165364,32.97327729,georgia,washington
13305,Wayne County,GA,-81.93083996,31.55234823,georgia,wayne
13307,Webster County,GA,-84.57432213,32.03907625,georgia,webster
13309,Wheeler County,GA,-82.74551708,32.11153746,georgia,wheeler
13311,White County,GA,-83.75173181,34.64157607,georgia,white
13313,Whitfield County,GA,-84.97160476,34.79698965,georgia,whitfield
13315,Wilcox County,GA,-83.4709038,31.96945999,georgia,wilcox
13317,Wilkes County,GA,-82.75555773,33.78377472,georgia,wilkes
13319,Wilkinson County,GA,-83.19499133,32.80105336,georgia,wilkinson
13321,Worth County,GA,-83.87770693,31.54633994,georgia,worth
16001,Ada County,ID,-116.235129,43.44663906,idaho,ada
16003,Adams County,ID,-116.4444561,44.89289693,idaho,adams
16005,Bannock County,ID,-112.2077244,42.66316922,idaho,bannock
16007,Bear Lake County,ID,-111.3381472,42.28692746,idaho,bear lake
16009,Benewah County,ID,-116.6406021,47.20497168,idaho,benewah
16011,Bingham County,ID,-112.4065686,43.2145345,idaho,bingham
16013,Blaine County,ID,-113.9824939,43.40861694,idaho,blaine
16015,Boise County,ID,-115.7185953,43.98388814,idaho,boise
16017,Bonner County,ID,-116.5978875,48.2908136,idaho,bonner
16019,Bonneville County,ID,-111.6345457,43.38714666,idaho,bonneville
16021,Boundary County,ID,-116.4502157,48.75758313,idaho,boundary
16023,Butte County,ID,-113.1687397,43.72182305,idaho,butte
16025,Camas County,ID,-114.8068806,43.45612286,idaho,camas
16027,Canyon County,ID,-116.7066747,43.61993556,idaho,canyon
16029,Caribou County,ID,-111.562418,42.77864713,idaho,caribou
16031,Cassia County,ID,-113.6180852,42.28886503,idaho,cassia
16033,Clark County,ID,-112.3491086,44.28617158,idaho,clark
16035,Clearwater County,ID,-115.6237955,46.66200456,idaho,clearwater
16037,Custer County,ID,-114.2757986,44.24097848,idaho,custer
16039,Elmore County,ID,-115.4663964,43.35513958,idaho,elmore
16041,Franklin County,ID,-111.8197263,42.18004653,idaho,franklin
16043,Fremont County,ID,-111.4873637,44.23140919,idaho,fremont
16045,Gem County,ID,-116.381522,44.06500259,idaho,gem
16047,Gooding County,ID,-114.8164737,42.97209769,idaho,gooding
16049,Idaho County,ID,-115.4603322,45.83172114,idaho,idaho
16051,Jefferson County,ID,-112.3131366,43.82071379,idaho,jefferson
16053,Jerome County,ID,-114.2776528,42.69217724,idaho,jerome
16055,Kootenai County,ID,-116.6850739,47.65907009,idaho,kootenai
16057,Latah County,ID,-116.6953935,46.8056758,idaho,latah
16059,Lemhi County,ID,-113.9276609,44.94531095,idaho,lemhi
16061,Lewis County,ID,-116.413719,46.22970847,idaho,lewis
16063,Lincoln County,ID,-114.142976,43.00032964,idaho,lincoln
16065,Madison County,ID,-111.6594852,43.77898491,idaho,madison
16067,Minidoka County,ID,-113.6409164,42.85739823,idaho,minidoka
16069,Nez Perce County,ID,-116.7331991,46.3190625,idaho,nez perce
16071,Oneida County,ID,-112.5501966,42.19713249,idaho,oneida
16073,Owyhee County,ID,-116.1770498,42.58871063,idaho,owyhee
16075,Payette County,ID,-116.7518455,44.00319589,idaho,payette
16077,Power County,ID,-112.8419123,42.69367451,idaho,power
16079,Shoshone County,ID,-115.8762569,47.33895903,idaho,shoshone
16081,Teton County,ID,-111.2198074,43.75412833,idaho,teton
16083,Twin Falls County,ID,-114.6885324,42.3660101,idaho,twin falls
16085,Valley County,ID,-115.5612979,44.76032138,idaho,valley
16087,Washington County,ID,-116.7746897,44.45122817,idaho,washington
17001,Adams County,IL,-91.18675272,39.98836845,illinois,adams
17003,Alexander County,IL,-89.34140844,37.20664159,illinois,alexander
17005,Bond County,IL,-89.44581361,38.88587677,illinois,bond
17007,Boone County,IL,-88.82097232,42.32982353,illinois,boone
17009,Brown County,IL,-90.7523209,39.95954127,illinois,brown
17011,Bureau County,IL,-89.51937814,41.40849097,illinois,bureau
17013,Calhoun County,IL,-90.67638307,39.16214326,illinois,calhoun
17015,Carroll County,IL,-89.9327136,42.07511699,illinois,carroll
17017,Cass County,IL,-90.2488919,39.96820496,illinois,cass
17019,Champaign County,IL,-88.20542231,40.1304187,illinois,champaign
17021,Christian County,IL,-89.28179189,39.54598905,illinois,christian
17023,Clark County,IL,-87.79609645,39.33289504,illinois,clark
17025,Clay County,IL,-88.49559735,38.74869841,illinois,clay
17027,Clinton County,IL,-89.42682644,38.60098933,illinois,clinton
17029,Coles County,IL,-88.22680285,39.51937043,illinois,coles
17031,Cook County,IL,-87.82118018,41.84295948,illinois,cook
17033,Crawford County,IL,-87.76400221,39.00269809,illinois,crawford
17035,Cumberland County,IL,-88.24588369,39.27483277,illinois,cumberland
17037,DeKalb County,IL,-88.76412514,41.89831912,illinois,de kalb
17039,De Witt County,IL,-88.90048117,40.1721452,illinois,de witt
17041,Douglas County,IL,-88.22314124,39.76455285,illinois,douglas
17043,DuPage County,IL,-88.09582605,41.84928697,illinois,du page
17045,Edgar County,IL,-87.74751085,39.67255992,illinois,edgar
17047,Edwards County,IL,-88.05416072,38.40746169,illinois,edwards
17049,Effingham County,IL,-88.59176815,39.05948084,illinois,effingham
17051,Fayette County,IL,-89.03522585,39.0004189,illinois,fayette
17053,Ford County,IL,-88.22110129,40.58740854,illinois,ford
17055,Franklin County,IL,-88.92809027,37.98963799,illinois,franklin
17057,Fulton County,IL,-90.20764407,40.47241734,illinois,fulton
17059,Gallatin County,IL,-88.23396834,37.76473609,illinois,gallatin
17061,Greene County,IL,-90.39818874,39.35839986,illinois,greene
17063,Grundy County,IL,-88.42432953,41.28610745,illinois,grundy
17065,Hamilton County,IL,-88.54489899,38.07838818,illinois,hamilton
17067,Hancock County,IL,-91.16082954,40.40760384,illinois,hancock
17069,Hardin County,IL,-88.26507486,37.52796749,illinois,hardin
17071,Henderson County,IL,-90.93018866,40.81381231,illinois,henderson
17073,Henry County,IL,-90.12339984,41.35098765,illinois,henry
17075,Iroquois County,IL,-87.82626343,40.74726555,illinois,iroquois
17077,Jackson County,IL,-89.38296855,37.78744591,illinois,jackson
17079,Jasper County,IL,-88.16064739,39.01303212,illinois,jasper
17081,Jefferson County,IL,-88.92638283,38.29401099,illinois,jefferson
17083,Jersey County,IL,-90.36275173,39.08555798,illinois,jersey
17085,Jo Daviess County,IL,-90.20805795,42.36909072,illinois,jo daviess
17087,Johnson County,IL,-88.8839688,37.46865847,illinois,johnson
17089,Kane County,IL,-88.42875905,41.94244015,illinois,kane
17091,Kankakee County,IL,-87.86374108,41.13889112,illinois,kankakee
17093,Kendall County,IL,-88.43204201,41.59425143,illinois,kendall
17095,Knox County,IL,-90.21624148,40.92873745,illinois,knox
17097,Lake County,IL,-88.00674943,42.3310322,illinois,lake
17099,LaSalle County,IL,-88.88708425,41.34443988,illinois,la salle
17101,Lawrence County,IL,-87.73387519,38.71959657,illinois,lawrence
17103,Lee County,IL,-89.2969744,41.74949773,illinois,lee
17105,Livingston County,IL,-88.55975646,40.88593169,illinois,livingston
17107,Logan County,IL,-89.36305887,40.12308211,illinois,logan
17109,McDonough County,IL,-90.67791356,40.44969982,illinois,mcdonough
17111,McHenry County,IL,-88.45287332,42.33041743,illinois,mchenry
17113,McLean County,IL,-88.85014275,40.48485386,illinois,mclean
17115,Macon County,IL,-88.96284736,39.85896632,illinois,macon
17117,Macoupin County,IL,-89.92579209,39.26622374,illinois,macoupin
17119,Madison County,IL,-89.9057099,38.83112741,illinois,madison
17121,Marion County,IL,-88.92459331,38.64904115,illinois,marion
17123,Marshall County,IL,-89.34165087,41.03300325,illinois,marshall
17125,Mason County,IL,-89.91619645,40.23701736,illinois,mason
17127,Massac County,IL,-88.71559033,37.23152191,illinois,massac
17129,Menard County,IL,-89.79853457,40.0271096,illinois,menard
17131,Mercer County,IL,-90.73522624,41.20271139,illinois,mercer
17133,Monroe County,IL,-90.18812426,38.27505921,illinois,monroe
17135,Montgomery County,IL,-89.48024815,39.231012,illinois,montgomery
17137,Morgan County,IL,-90.19996382,39.71168946,illinois,morgan
17139,Moultrie County,IL,-88.624049,39.63836004,illinois,moultrie
17141,Ogle County,IL,-89.32118923,42.0460821,illinois,ogle
17143,Peoria County,IL,-89.7623937,40.78605253,illinois,peoria
17145,Perry County,IL,-89.36774949,38.0862562,illinois,perry
17147,Piatt County,IL,-88.59556484,40.00833894,illinois,piatt
17149,Pike County,IL,-90.8928104,39.61871392,illinois,pike
17151,Pope County,IL,-88.56155094,37.42522439,illinois,pope
17153,Pulaski County,IL,-89.13204455,37.23330492,illinois,pulaski
17155,Putnam County,IL,-89.28990455,41.2051535,illinois,putnam
17157,Randolph County,IL,-89.82385221,38.05041582,illinois,randolph
17159,Richland County,IL,-88.09203905,38.71221054,illinois,richland
17161,Rock Island County,IL,-90.56527729,41.47013685,illinois,rock island
17163,St. Clair County,IL,-89.93163153,38.46493117,illinois,st clair
17165,Saline County,IL,-88.54471176,37.75489664,illinois,saline
17167,Sangamon County,IL,-89.65780207,39.75879799,illinois,sangamon
17169,Schuyler County,IL,-90.61187485,40.155426,illinois,schuyler
17171,Scott County,IL,-90.48280433,39.64363713,illinois,scott
17173,Shelby County,IL,-88.81032867,39.38931403,illinois,shelby
17175,Stark County,IL,-89.79680833,41.09328367,illinois,stark
17177,Stephenson County,IL,-89.65559767,42.35420147,illinois,stephenson
17179,Tazewell County,IL,-89.51309682,40.50820772,illinois,tazewell
17181,Union County,IL,-89.25802761,37.47670464,illinois,union
17183,Vermilion County,IL,-87.73470079,40.17340498,illinois,vermilion
17185,Wabash County,IL,-87.84463728,38.44889568,illinois,wabash
17187,Warren County,IL,-90.62073218,40.8439676,illinois,warren
17189,Washington County,IL,-89.41225322,38.35038062,illinois,washington
17191,Wayne County,IL,-88.43185646,38.42222691,illinois,wayne
17193,White County,IL,-88.18647387,38.08569475,illinois,white
17195,Whiteside County,IL,-89.91639011,41.76104547,illinois,whiteside
17197,Will County,IL,-87.98391319,41.44301365,illinois,will
17199,Williamson County,IL,-88.93035476,37.73390423,illinois,williamson
17201,Winnebago County,IL,-89.15910279,42.33952763,illinois,winnebago
17203,Woodford County,IL,-89.20852149,40.78660722,illinois,woodford
18001,Adams County,IN,-84.95133242,40.74386722,indiana,adams
18003,Allen County,IN,-85.07631765,41.09677712,indiana,allen
18005,Bartholomew County,IN,-85.89542463,39.20519899,indiana,bartholomew
18007,Benton County,IN,-87.30877572,40.60236671,indiana,benton
18009,Blackford County,IN,-85.33777608,40.47050213,indiana,blackford
18011,Boone County,IN,-86.46113469,40.0474062,indiana,boone
18013,Brown County,IN,-86.21671431,39.19535646,indiana,brown
18015,Carroll County,IN,-86.55309214,40.57900621,indiana,carroll
18017,Cass County,IN,-86.34895377,40.76094451,indiana,cass
18019,Clark County,IN,-85.71278346,38.48204779,indiana,clark
18021,Clay County,IN,-87.11754485,39.3923166,indiana,clay
18023,Clinton County,IN,-86.46861686,40.29722065,indiana,clinton
18025,Crawford County,IN,-86.45411056,38.29878498,indiana,crawford
18027,Daviess County,IN,-87.07064473,38.70536473,indiana,daviess
18029,Dearborn County,IN,-84.98352242,39.14662406,indiana,dearborn
18031,Decatur County,IN,-85.50642167,39.30422336,indiana,decatur
18033,DeKalb County,IN,-85.00417103,41.40972063,indiana,de kalb
18035,Delaware County,IN,-85.41023413,40.22593043,indiana,delaware
18037,Dubois County,IN,-86.8822506,38.36289017,indiana,dubois
18039,Elkhart County,IN,-85.86171027,41.60005993,indiana,elkhart
18041,Fayette County,IN,-85.18276635,39.63352506,indiana,fayette
18043,Floyd County,IN,-85.90378495,38.32038905,indiana,floyd
18045,Fountain County,IN,-87.23883981,40.12562427,indiana,fountain
18047,Franklin County,IN,-85.06234117,39.414177,indiana,franklin
18049,Fulton County,IN,-86.26677087,41.04883854,indiana,fulton
18051,Gibson County,IN,-87.58404011,38.31560672,indiana,gibson
